trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21027073,2018-10-03 14:09:45,2018-10-03 14:37:56,2482,"1,691.0",61,Wood St & Milwaukee Ave,333.0,Ashland Ave & Blackhawk St,Subscriber,Male,1983.0
21027074,2018-10-03 14:09:47,2018-10-03 14:18:31,683,524.0,28,Larrabee St & Menomonee St,113.0,Bissell St & Armitage Ave,Subscriber,Male,1968.0
21027075,2018-10-03 14:09:48,2018-10-03 14:13:31,6058,223.0,125,Rush St & Hubbard St,212.0,Wells St & Hubbard St,Customer,,
21027076,2018-10-03 14:09:48,2018-10-03 14:38:36,1159,"1,728.0",211,St. Clair St & Erie St,158.0,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1981.0
21027077,2018-10-03 14:09:59,2018-10-03 14:22:21,2284,742.0,329,Lake Shore Dr & Diversey Pkwy,126.0,Clark St & North Ave,Customer,Male,1994.0
21027078,2018-10-03 14:10:04,2018-10-03 14:31:33,5329,"1,289.0",26,McClurg Ct & Illinois St,57.0,Clinton St & Roosevelt Rd,Subscriber,Male,1982.0
21027079,2018-10-03 14:10:08,2018-10-03 14:13:56,4813,228.0,133,Kingsbury St & Kinzie St,56.0,Desplaines St & Kinzie St,Subscriber,Male,1996.0
21027081,2018-10-03 14:10:21,2018-10-03 14:19:04,1126,523.0,49,Dearborn St & Monroe St,7.0,Field Blvd & South Water St,Subscriber,Male,1965.0
21027082,2018-10-03 14:10:21,2018-10-03 14:14:26,648,245.0,133,Kingsbury St & Kinzie St,164.0,Franklin St & Lake St,Subscriber,Male,1962.0
21027083,2018-10-03 14:10:38,2018-10-03 14:36:37,4415,"1,559.0",34,Cannon Dr & Fullerton Ave,47.0,State St & Kinzie St,Customer,Male,1979.0
21027084,2018-10-03 14:10:47,2018-10-03 14:51:21,489,"2,434.0",346,Ada St & Washington Blvd,233.0,Sangamon St & Washington Blvd (*),Subscriber,Male,1973.0
21027085,2018-10-03 14:10:53,2018-10-03 14:18:29,4410,456.0,195,Columbus Dr & Randolph St,174.0,Canal St & Madison St,Subscriber,Male,1977.0
21027086,2018-10-03 14:10:53,2018-10-03 14:22:19,3970,686.0,157,Lake Shore Dr & Wellington Ave,153.0,Southport Ave & Wellington Ave,Subscriber,Female,1975.0
21027087,2018-10-03 14:11:03,2018-10-03 14:31:08,6345,"1,205.0",331,Halsted St & Clybourn Ave (*),98.0,LaSalle St & Washington St,Subscriber,Male,1960.0
21027088,2018-10-03 14:11:08,2018-10-03 14:19:04,161,476.0,283,LaSalle St & Jackson Blvd,96.0,Desplaines St & Randolph St,Subscriber,Male,1993.0
21027089,2018-10-03 14:11:32,2018-10-03 14:27:22,6119,950.0,181,LaSalle St & Illinois St,181.0,LaSalle St & Illinois St,Subscriber,Male,1987.0
21027090,2018-10-03 14:11:33,2018-10-03 14:19:18,6251,465.0,195,Columbus Dr & Randolph St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1970.0
21027091,2018-10-03 14:11:35,2018-10-03 14:34:51,4168,"1,396.0",25,Michigan Ave & Pearson St,90.0,Millennium Park,Customer,,
21027092,2018-10-03 14:11:43,2018-10-03 14:18:25,1554,402.0,471,Francisco Ave & Foster Ave,469.0,St. Louis Ave & Balmoral Ave,Subscriber,Male,1989.0
21027093,2018-10-03 14:11:46,2018-10-03 14:17:31,1925,345.0,284,Michigan Ave & Jackson Blvd,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1962.0
21027095,2018-10-03 14:11:51,2018-10-03 14:19:41,5012,470.0,91,Clinton St & Washington Blvd,44.0,State St & Randolph St,Subscriber,Female,1987.0
21027096,2018-10-03 14:11:55,2018-10-03 14:19:16,5492,441.0,113,Bissell St & Armitage Ave,302.0,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1969.0
21027098,2018-10-03 14:12:03,2018-10-03 14:13:59,59,116.0,66,Clinton St & Lake St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1954.0
21027099,2018-10-03 14:12:04,2018-10-03 14:16:38,4566,274.0,192,Canal St & Adams St,49.0,Dearborn St & Monroe St,Subscriber,Male,1984.0
21027100,2018-10-03 14:12:15,2018-10-03 14:34:29,632,"1,334.0",181,LaSalle St & Illinois St,141.0,Clark St & Lincoln Ave,Customer,,
21027101,2018-10-03 14:12:25,2018-10-03 14:15:53,6258,208.0,320,Loomis St & Lexington St,261.0,Hermitage Ave & Polk St,Subscriber,Female,1987.0
21027102,2018-10-03 14:12:29,2018-10-03 14:23:24,4091,655.0,18,Wacker Dr & Washington St,627.0,LaSalle Dr & Huron St (*),Subscriber,Female,1964.0
21027103,2018-10-03 14:12:39,2018-10-03 14:15:23,3362,164.0,259,California Ave & Francis Pl,123.0,California Ave & Milwaukee Ave,Subscriber,Male,1957.0
21027104,2018-10-03 14:12:43,2018-10-03 14:34:20,3812,"1,297.0",181,LaSalle St & Illinois St,141.0,Clark St & Lincoln Ave,Customer,,
21027105,2018-10-03 14:12:50,2018-10-03 14:28:07,4588,917.0,460,Clark St & Bryn Mawr Ave,463.0,Clark St & Berwyn Ave,Subscriber,Male,1991.0
21027106,2018-10-03 14:12:54,2018-10-03 14:21:57,6318,543.0,100,Orleans St & Merchandise Mart Plaza,287.0,Franklin St & Monroe St,Subscriber,Male,1984.0
21027107,2018-10-03 14:12:59,2018-10-03 15:31:24,3448,"4,705.0",126,Clark St & North Ave,249.0,Montrose Harbor,Customer,,
21027108,2018-10-03 14:13:07,2018-10-03 14:21:15,2547,488.0,133,Kingsbury St & Kinzie St,192.0,Canal St & Adams St,Subscriber,Male,1969.0
21027109,2018-10-03 14:13:12,2018-10-03 14:17:00,4230,228.0,51,Clark St & Randolph St,49.0,Dearborn St & Monroe St,Subscriber,Male,1989.0
21027110,2018-10-03 14:13:23,2018-10-03 15:10:07,2295,"3,404.0",195,Columbus Dr & Randolph St,177.0,Theater on the Lake,Customer,,
21027111,2018-10-03 14:13:31,2018-10-03 14:34:18,2131,"1,247.0",173,Mies van der Rohe Way & Chicago Ave,156.0,Clark St & Wellington Ave,Subscriber,Male,1965.0
21027112,2018-10-03 14:13:36,2018-10-03 14:24:53,5608,677.0,125,Rush St & Hubbard St,112.0,Green St & Randolph St,Subscriber,Female,1987.0
21027113,2018-10-03 14:13:38,2018-10-03 14:26:48,6211,790.0,621,Aberdeen St & Randolph St,57.0,Clinton St & Roosevelt Rd,Subscriber,Male,1982.0
21027114,2018-10-03 14:13:45,2018-10-03 14:30:23,3243,998.0,341,Adler Planetarium,41.0,Federal St & Polk St,Subscriber,Male,1954.0
21027115,2018-10-03 14:13:48,2018-10-03 14:37:28,4487,"1,420.0",98,LaSalle St & Washington St,320.0,Loomis St & Lexington St,Customer,,
21027116,2018-10-03 14:13:50,2018-10-03 15:10:34,4723,"3,404.0",195,Columbus Dr & Randolph St,177.0,Theater on the Lake,Customer,,
21027117,2018-10-03 14:13:55,2018-10-03 14:37:00,2577,"1,385.0",157,Lake Shore Dr & Wellington Ave,268.0,Lake Shore Dr & North Blvd,Customer,,
21027118,2018-10-03 14:14:03,2018-10-03 14:31:38,6005,"1,055.0",268,Lake Shore Dr & North Blvd,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1965.0
21027119,2018-10-03 14:14:10,2018-10-03 14:16:22,612,132.0,302,Sheffield Ave & Wrightwood Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1972.0
21027120,2018-10-03 14:14:13,2018-10-03 14:25:18,786,665.0,164,Franklin St & Lake St,23.0,Orleans St & Elm St (*),Subscriber,Male,1977.0
21027121,2018-10-03 14:14:14,2018-10-03 14:20:00,6012,346.0,635,Fairbanks St & Superior St (*),199.0,Wabash Ave & Grand Ave,Subscriber,Male,1984.0
21027122,2018-10-03 14:14:19,2018-10-03 14:20:57,507,398.0,191,Canal St & Monroe St (*),112.0,Green St & Randolph St,Subscriber,Male,1968.0
21027123,2018-10-03 14:14:26,2018-10-03 14:38:50,2906,"1,464.0",164,Franklin St & Lake St,164.0,Franklin St & Lake St,Subscriber,Male,1986.0
21027124,2018-10-03 14:14:30,2018-10-03 14:17:34,4651,184.0,211,St. Clair St & Erie St,145.0,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1992.0
21027125,2018-10-03 14:14:30,2018-10-03 14:39:06,4409,"1,476.0",118,Sedgwick St & North Ave,158.0,Milwaukee Ave & Wabansia Ave,Subscriber,Female,1995.0
21027126,2018-10-03 14:14:31,2018-10-03 14:56:24,2617,"2,513.0",150,Fort Dearborn Dr & 31st St,425.0,Harper Ave & 59th St,Subscriber,Male,1992.0
21027127,2018-10-03 14:14:32,2018-10-03 14:56:44,1351,"2,532.0",150,Fort Dearborn Dr & 31st St,425.0,Harper Ave & 59th St,Subscriber,Female,1992.0
21027129,2018-10-03 14:14:44,2018-10-03 14:31:11,3514,987.0,341,Adler Planetarium,76.0,Lake Shore Dr & Monroe St,Subscriber,Female,1956.0
21027130,2018-10-03 14:14:40,2018-10-03 14:32:53,155,"1,093.0",321,Wabash Ave & 9th St,6.0,Dusable Harbor,Subscriber,Male,1990.0
21027131,2018-10-03 14:14:46,2018-10-03 14:33:07,42,"1,101.0",321,Wabash Ave & 9th St,6.0,Dusable Harbor,Customer,,
21027132,2018-10-03 14:14:51,2018-10-03 14:33:50,1714,"1,139.0",13,Wilton Ave & Diversey Pkwy,324.0,Stockton Dr & Wrightwood Ave,Subscriber,Male,1953.0
21027133,2018-10-03 14:14:54,2018-10-03 14:17:07,6053,133.0,52,Michigan Ave & Lake St,44.0,State St & Randolph St,Subscriber,Male,1986.0
21027134,2018-10-03 14:14:54,2018-10-03 14:20:08,3245,314.0,111,Sedgwick St & Huron St,337.0,Clark St & Chicago Ave,Subscriber,Male,1981.0
21027135,2018-10-03 14:14:55,2018-10-03 14:37:06,5654,"1,331.0",157,Lake Shore Dr & Wellington Ave,268.0,Lake Shore Dr & North Blvd,Customer,,
21027136,2018-10-03 14:14:59,2018-10-03 14:23:28,1552,509.0,55,Halsted St & Roosevelt Rd,174.0,Canal St & Madison St,Subscriber,Male,1985.0
21027137,2018-10-03 14:15:03,2018-10-03 14:17:53,2315,170.0,306,Sheridan Rd & Buena Ave,240.0,Sheridan Rd & Irving Park Rd,Subscriber,Male,1966.0
21027138,2018-10-03 14:15:09,2018-10-03 14:34:46,769,"1,177.0",25,Michigan Ave & Pearson St,90.0,Millennium Park,Customer,Male,1992.0
21027139,2018-10-03 14:15:11,2018-10-03 14:19:32,5546,261.0,66,Clinton St & Lake St,98.0,LaSalle St & Washington St,Subscriber,Male,1988.0
21027140,2018-10-03 14:15:14,2018-10-03 14:52:24,2343,"2,230.0",150,Fort Dearborn Dr & 31st St,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1994.0
21027141,2018-10-03 14:15:22,2018-10-03 14:26:34,2401,672.0,35,Streeter Dr & Grand Ave,35.0,Streeter Dr & Grand Ave,Customer,,
21027142,2018-10-03 14:15:24,2018-10-03 14:27:10,4897,706.0,35,Streeter Dr & Grand Ave,268.0,Lake Shore Dr & North Blvd,Subscriber,Male,1951.0
21027143,2018-10-03 14:15:32,2018-10-03 14:38:35,4969,"1,383.0",6,Dusable Harbor,35.0,Streeter Dr & Grand Ave,Customer,,
21027144,2018-10-03 14:15:41,2018-10-03 14:19:07,273,206.0,29,Noble St & Milwaukee Ave,210.0,Ashland Ave & Division St,Subscriber,Male,1974.0
21027145,2018-10-03 14:15:44,2018-10-03 14:38:35,2754,"1,371.0",6,Dusable Harbor,35.0,Streeter Dr & Grand Ave,Customer,,
21027146,2018-10-03 14:15:46,2018-10-03 14:26:34,5867,648.0,35,Streeter Dr & Grand Ave,35.0,Streeter Dr & Grand Ave,Customer,,
21027147,2018-10-03 14:15:45,2018-10-03 14:19:24,4540,219.0,68,Clinton St & Tilden St,77.0,Clinton St & Madison St,Subscriber,Male,1977.0
21027148,2018-10-03 14:15:54,2018-10-03 14:38:35,4075,"1,361.0",6,Dusable Harbor,35.0,Streeter Dr & Grand Ave,Customer,,
21027149,2018-10-03 14:15:53,2018-10-03 14:24:17,6226,504.0,295,Broadway & Argyle St,458.0,Broadway & Thorndale Ave,Subscriber,Male,1963.0
21027150,2018-10-03 14:15:58,2018-10-03 14:22:10,1648,372.0,329,Lake Shore Dr & Diversey Pkwy,156.0,Clark St & Wellington Ave,Subscriber,Female,1992.0
21027151,2018-10-03 14:16:03,2018-10-03 15:10:40,3468,"3,277.0",195,Columbus Dr & Randolph St,177.0,Theater on the Lake,Customer,,
21027152,2018-10-03 14:16:07,2018-10-03 14:19:50,4140,223.0,51,Clark St & Randolph St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1963.0
21027153,2018-10-03 14:16:09,2018-10-03 14:28:13,5937,724.0,111,Sedgwick St & Huron St,35.0,Streeter Dr & Grand Ave,Subscriber,Female,1960.0
21027154,2018-10-03 14:16:11,2018-10-03 14:48:35,5583,"1,944.0",506,Spaulding Ave & Armitage Ave,80.0,Aberdeen St & Monroe St,Subscriber,Male,1984.0
21027155,2018-10-03 14:16:23,2018-10-03 14:23:15,6084,412.0,181,LaSalle St & Illinois St,56.0,Desplaines St & Kinzie St,Subscriber,Male,1989.0
21027156,2018-10-03 14:16:35,2018-10-03 14:38:16,4255,"1,301.0",249,Montrose Harbor,245.0,Clarendon Ave & Junior Ter,Customer,,
21027157,2018-10-03 14:16:43,2018-10-03 14:38:28,2466,"1,305.0",333,Ashland Ave & Blackhawk St,333.0,Ashland Ave & Blackhawk St,Subscriber,Male,1997.0
21027159,2018-10-03 14:16:44,2018-10-03 14:28:43,848,719.0,39,Wabash Ave & Adams St,80.0,Aberdeen St & Monroe St,Subscriber,Male,1984.0
21027160,2018-10-03 14:16:50,2018-10-03 14:29:19,4331,749.0,18,Wacker Dr & Washington St,211.0,St. Clair St & Erie St,Subscriber,Male,1995.0
21027161,2018-10-03 14:16:50,2018-10-03 14:20:32,3749,222.0,227,Southport Ave & Waveland Ave,114.0,Sheffield Ave & Waveland Ave,Subscriber,Male,1968.0
21027162,2018-10-03 14:16:55,2018-10-03 14:24:57,6336,482.0,442,California Ave & 23rd Pl,124.0,Damen Ave & Cullerton St,Subscriber,Female,1978.0
21027163,2018-10-03 14:16:56,2018-10-03 14:28:43,2986,707.0,39,Wabash Ave & Adams St,80.0,Aberdeen St & Monroe St,Subscriber,Male,1991.0
21027165,2018-10-03 14:17:08,2018-10-03 14:47:07,4024,"1,799.0",311,Leavitt St & Lawrence Ave,304.0,Broadway & Waveland Ave,Subscriber,Female,1989.0
21027166,2018-10-03 14:17:11,2018-10-03 14:26:06,5771,535.0,631,Malcolm X College,233.0,Sangamon St & Washington Blvd (*),Subscriber,Male,1988.0
21027168,2018-10-03 14:17:30,2018-10-03 14:22:55,2952,325.0,286,Franklin St & Quincy St,37.0,Dearborn St & Adams St,Customer,,
21027169,2018-10-03 14:17:37,2018-10-03 14:27:21,242,584.0,211,St. Clair St & Erie St,38.0,Clark St & Lake St,Subscriber,Female,1986.0
21027170,2018-10-03 14:17:38,2018-10-03 14:21:45,2785,247.0,39,Wabash Ave & Adams St,192.0,Canal St & Adams St,Subscriber,Male,1975.0
21027171,2018-10-03 14:17:55,2018-10-03 14:24:08,3509,373.0,21,Aberdeen St & Jackson Blvd,36.0,Franklin St & Jackson Blvd,Subscriber,Male,1990.0
21027172,2018-10-03 14:17:59,2018-10-03 14:32:30,5417,871.0,144,Larrabee St & Webster Ave,85.0,Michigan Ave & Oak St,Subscriber,Female,1994.0
21027175,2018-10-03 14:18:17,2018-10-03 14:26:24,432,487.0,168,Michigan Ave & 14th St,5.0,State St & Harrison St,Subscriber,Male,1958.0
21027178,2018-10-03 14:18:44,2018-10-03 14:49:00,5085,"1,816.0",294,Broadway & Berwyn Ave,177.0,Theater on the Lake,Subscriber,Female,1973.0
21027180,2018-10-03 14:18:59,2018-10-03 14:22:08,24,189.0,229,Southport Ave & Roscoe St,154.0,Southport Ave & Belmont Ave,Subscriber,Male,1994.0
21027181,2018-10-03 14:19:07,2018-10-03 14:22:25,1943,198.0,231,Sheridan Rd & Montrose Ave,231.0,Sheridan Rd & Montrose Ave,Subscriber,Male,1986.0
21027183,2018-10-03 14:19:19,2018-10-03 14:38:14,5872,"1,135.0",114,Sheffield Ave & Waveland Ave,324.0,Stockton Dr & Wrightwood Ave,Customer,,
21027184,2018-10-03 14:19:19,2018-10-03 14:29:24,3347,605.0,296,Broadway & Belmont Ave,153.0,Southport Ave & Wellington Ave,Customer,,
21027186,2018-10-03 14:19:30,2018-10-03 14:25:18,6088,348.0,417,Cornell Ave & Hyde Park Blvd,322.0,Kimbark Ave & 53rd St,Subscriber,Male,1992.0
21027188,2018-10-03 14:19:43,2018-10-03 14:26:00,5252,377.0,211,St. Clair St & Erie St,620.0,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1963.0
21027189,2018-10-03 14:19:44,2018-10-03 14:30:27,4458,643.0,459,Lakefront Trail & Bryn Mawr Ave,253.0,Winthrop Ave & Lawrence Ave,Subscriber,Female,1971.0
21027191,2018-10-03 14:19:48,2018-10-03 14:31:54,6339,726.0,367,Racine Ave & 35th St,339.0,Emerald Ave & 31st St,Subscriber,Female,1977.0
21027192,2018-10-03 14:19:48,2018-10-03 14:49:34,6237,"1,786.0",509,Troy St & North Ave,162.0,Damen Ave & Wellington Ave,Subscriber,Male,1986.0
21027194,2018-10-03 14:20:10,2018-10-03 14:56:57,746,"2,207.0",76,Lake Shore Dr & Monroe St,332.0,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1970.0
21027195,2018-10-03 14:20:12,2018-10-03 14:47:35,4576,"1,643.0",231,Sheridan Rd & Montrose Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Female,1993.0
21027196,2018-10-03 14:20:14,2018-10-03 14:31:31,1555,677.0,91,Clinton St & Washington Blvd,140.0,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1993.0
21027197,2018-10-03 14:20:27,2018-10-03 14:29:29,5541,542.0,186,Ogden Ave & Race Ave,212.0,Wells St & Hubbard St,Subscriber,Male,1982.0
21027198,2018-10-03 14:20:28,2018-10-03 14:24:27,5306,239.0,27,Larrabee St & North Ave,291.0,Wells St & Evergreen Ave,Subscriber,Male,1970.0
21027199,2018-10-03 14:20:28,2018-10-03 14:32:22,4200,714.0,173,Mies van der Rohe Way & Chicago Ave,91.0,Clinton St & Washington Blvd,Subscriber,Male,1960.0
21027200,2018-10-03 14:20:29,2018-10-03 14:25:39,554,310.0,328,Ellis Ave & 58th St,248.0,Woodlawn Ave & 55th St,Subscriber,Male,1985.0
21027201,2018-10-03 14:20:35,2018-10-03 14:26:40,1187,365.0,31,Franklin St & Chicago Ave,23.0,Orleans St & Elm St (*),Subscriber,Male,1992.0
21027202,2018-10-03 14:20:36,2018-10-03 14:33:53,5795,797.0,310,Damen Ave & Charleston St,327.0,Sheffield Ave & Webster Ave,Subscriber,Male,1985.0
21027203,2018-10-03 14:20:42,2018-10-03 14:31:15,4028,633.0,164,Franklin St & Lake St,346.0,Ada St & Washington Blvd,Subscriber,Male,1974.0
21027204,2018-10-03 14:20:42,2018-10-03 16:12:15,4347,"6,693.0",459,Lakefront Trail & Bryn Mawr Ave,52.0,Michigan Ave & Lake St,Customer,Female,1988.0
21027207,2018-10-03 14:20:58,2018-10-03 15:01:07,759,"2,409.0",157,Lake Shore Dr & Wellington Ave,75.0,Canal St & Jackson Blvd,Subscriber,Male,1960.0
21027208,2018-10-03 14:21:01,2018-10-03 16:32:51,2823,"7,910.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027209,2018-10-03 14:21:02,2018-10-03 15:04:48,2008,"2,626.0",341,Adler Planetarium,3.0,Shedd Aquarium,Subscriber,Female,1981.0
21027210,2018-10-03 14:21:02,2018-10-03 14:26:40,59,338.0,91,Clinton St & Washington Blvd,198.0,Green St & Madison St,Subscriber,Male,1954.0
21027211,2018-10-03 14:21:05,2018-10-03 14:25:09,2907,244.0,22,May St & Taylor St,241.0,Morgan St & Polk St,Subscriber,Female,1996.0
21027213,2018-10-03 14:21:10,2018-10-03 14:50:13,3980,"1,743.0",35,Streeter Dr & Grand Ave,35.0,Streeter Dr & Grand Ave,Customer,Male,1989.0
21027214,2018-10-03 14:21:14,2018-10-03 16:32:24,3664,"7,870.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027215,2018-10-03 14:21:23,2018-10-03 16:32:24,4404,"7,861.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027216,2018-10-03 14:21:23,2018-10-03 14:27:57,5722,394.0,164,Franklin St & Lake St,125.0,Rush St & Hubbard St,Subscriber,Female,1984.0
21027217,2018-10-03 14:21:25,2018-10-03 14:36:09,6000,884.0,91,Clinton St & Washington Blvd,211.0,St. Clair St & Erie St,Subscriber,Male,1972.0
21027218,2018-10-03 14:21:35,2018-10-03 14:41:21,3969,"1,186.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027219,2018-10-03 14:21:47,2018-10-03 14:37:54,4561,967.0,141,Clark St & Lincoln Ave,291.0,Wells St & Evergreen Ave,Subscriber,Male,1989.0
21027220,2018-10-03 14:21:54,2018-10-03 14:25:59,2792,245.0,119,Ashland Ave & Lake St (Temp),285.0,Wood St & Hubbard St,Subscriber,Male,1970.0
21027221,2018-10-03 14:22:01,2018-10-03 14:47:47,5346,"1,546.0",241,Morgan St & Polk St,147.0,Indiana Ave & 26th St,Subscriber,Male,1980.0
21027222,2018-10-03 14:22:01,2018-10-03 14:31:59,3327,598.0,367,Racine Ave & 35th St,339.0,Emerald Ave & 31st St,Subscriber,Female,1971.0
21027223,2018-10-03 14:21:59,2018-10-03 14:28:21,3780,382.0,46,Wells St & Walton St,212.0,Wells St & Hubbard St,Subscriber,Male,1990.0
21027226,2018-10-03 14:22:14,2018-10-03 14:29:59,3607,465.0,264,Stetson Ave & South Water St,49.0,Dearborn St & Monroe St,Subscriber,Female,1992.0
21027228,2018-10-03 14:22:29,2018-10-03 14:30:53,2262,504.0,461,Broadway & Ridge Ave,454.0,Broadway & Granville Ave,Subscriber,Male,1987.0
21027229,2018-10-03 14:22:28,2018-10-03 14:25:52,4249,204.0,67,Sheffield Ave & Fullerton Ave,349.0,Halsted St & Wrightwood Ave,Subscriber,Male,1999.0
21027230,2018-10-03 14:22:46,2018-10-03 14:56:47,3434,"2,041.0",161,Rush St & Superior St,161.0,Rush St & Superior St,Subscriber,Male,1982.0
21027231,2018-10-03 14:22:50,2018-10-03 14:37:52,4006,902.0,419,Lake Park Ave & 53rd St,322.0,Kimbark Ave & 53rd St,Subscriber,Male,1988.0
21027232,2018-10-03 14:22:51,2018-10-03 14:24:10,1250,79.0,125,Rush St & Hubbard St,47.0,State St & Kinzie St,Subscriber,Male,1957.0
21027233,2018-10-03 14:22:53,2018-10-03 14:41:32,3739,"1,119.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027234,2018-10-03 14:22:53,2018-10-03 14:29:08,503,375.0,20,Sheffield Ave & Kingsbury St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1982.0
21027235,2018-10-03 14:22:57,2018-10-03 14:35:19,2733,742.0,257,Lincoln Ave & Waveland Ave,296.0,Broadway & Belmont Ave,Subscriber,Female,1986.0
21027236,2018-10-03 14:23:08,2018-10-03 16:32:24,189,"7,756.0",90,Millennium Park,286.0,Franklin St & Quincy St,Customer,,
21027238,2018-10-03 14:23:16,2018-10-03 14:45:56,397,"1,360.0",445,California Ave & 26th St,445.0,California Ave & 26th St,Customer,,
21027239,2018-10-03 14:23:19,2018-10-03 14:46:54,2373,"1,415.0",100,Orleans St & Merchandise Mart Plaza,332.0,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1993.0
21027240,2018-10-03 14:23:18,2018-10-03 14:27:07,4188,229.0,286,Franklin St & Quincy St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1969.0
21027241,2018-10-03 14:23:26,2018-10-03 14:32:08,716,522.0,81,Daley Center Plaza,112.0,Green St & Randolph St,Subscriber,Male,1985.0
21027242,2018-10-03 14:23:31,2018-10-03 14:31:59,2918,508.0,367,Racine Ave & 35th St,339.0,Emerald Ave & 31st St,Subscriber,Female,1971.0
21027243,2018-10-03 14:23:27,2018-10-03 14:25:53,6251,146.0,91,Clinton St & Washington Blvd,192.0,Canal St & Adams St,Subscriber,Male,1970.0
21027244,2018-10-03 14:23:35,2018-10-03 14:36:29,4792,774.0,445,California Ave & 26th St,445.0,California Ave & 26th St,Customer,,
21027245,2018-10-03 14:23:36,2018-10-03 14:36:35,586,779.0,190,Southport Ave & Wrightwood Ave,303.0,Broadway & Cornelia Ave,Subscriber,Male,1975.0
21027246,2018-10-03 14:23:40,2018-10-03 14:35:00,2129,680.0,58,Marshfield Ave & Cortland St,183.0,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Female,1995.0
21027248,2018-10-03 14:23:58,2018-10-03 14:48:56,6250,"1,498.0",100,Orleans St & Merchandise Mart Plaza,13.0,Wilton Ave & Diversey Pkwy,Subscriber,Female,1990.0
21027249,2018-10-03 14:23:58,2018-10-03 14:31:31,469,453.0,113,Bissell St & Armitage Ave,289.0,Wells St & Concord Ln,Subscriber,Male,1990.0
21027250,2018-10-03 14:23:59,2018-10-03 17:08:31,721,"9,872.0",47,State St & Kinzie St,47.0,State St & Kinzie St,Customer,,
21027251,2018-10-03 14:24:10,2018-10-03 17:08:31,4134,"9,861.0",47,State St & Kinzie St,47.0,State St & Kinzie St,Customer,,
21027252,2018-10-03 14:24:20,2018-10-03 17:09:01,4509,"9,881.0",47,State St & Kinzie St,47.0,State St & Kinzie St,Customer,,
21027253,2018-10-03 14:24:22,2018-10-03 14:41:46,5922,"1,044.0",71,Morgan St & Lake St,376.0,Artesian Ave & Hubbard St,Subscriber,Male,1973.0
21027254,2018-10-03 14:24:43,2018-10-03 14:32:34,1639,471.0,106,State St & Pearson St,194.0,Wabash Ave & Wacker Pl,Subscriber,Male,1961.0
21027255,2018-10-03 14:24:59,2018-10-03 14:30:01,1891,302.0,112,Green St & Randolph St,66.0,Clinton St & Lake St,Subscriber,Male,1956.0
21027256,2018-10-03 14:25:08,2018-10-03 14:33:13,1688,485.0,110,Dearborn St & Erie St,212.0,Wells St & Hubbard St,Subscriber,Female,1988.0
21027257,2018-10-03 14:25:15,2018-10-03 15:06:53,4320,"2,498.0",49,Dearborn St & Monroe St,340.0,Clark St & Wrightwood Ave,Subscriber,Male,1991.0
21027258,2018-10-03 14:25:17,2018-10-03 16:05:18,5283,"6,001.0",177,Theater on the Lake,296.0,Broadway & Belmont Ave,Subscriber,Female,1994.0
21027259,2018-10-03 14:25:18,2018-10-03 14:34:16,5530,538.0,289,Wells St & Concord Ln,331.0,Halsted St & Clybourn Ave (*),Subscriber,Male,1980.0
21027260,2018-10-03 14:25:18,2018-10-03 14:31:55,1787,397.0,190,Southport Ave & Wrightwood Ave,13.0,Wilton Ave & Diversey Pkwy,Subscriber,Female,1998.0
21027261,2018-10-03 14:25:33,2018-10-03 14:39:03,6007,810.0,49,Dearborn St & Monroe St,168.0,Michigan Ave & 14th St,Subscriber,Male,1970.0
21027262,2018-10-03 14:25:33,2018-10-03 14:27:40,70,127.0,223,Clifton Ave & Armitage Ave,113.0,Bissell St & Armitage Ave,Subscriber,Male,1971.0
21027263,2018-10-03 14:25:48,2018-10-03 14:38:17,2700,749.0,296,Broadway & Belmont Ave,162.0,Damen Ave & Wellington Ave,Subscriber,Female,1992.0
